timestamp,hour,interarrival_time
2024-03-01 09:32:00.000000000,9.533333333333333,120.0
2024-03-01 09:36:00.000000000,9.6,240.0
2024-03-01 09:38:00.000000000,9.633333333333333,120.0
2024-03-01 09:39:00.000000000,9.65,60.0
2024-03-01 09:40:00.000000000,9.666666666666666,60.0
2024-03-01 09:42:00.000000000,9.7,120.0
2024-03-01 09:43:00.000000000,9.716666666666667,60.0
2024-03-01 09:45:00.000000000,9.75,120.0
2024-03-01 09:46:00.000000000,9.766666666666667,60.0
2024-03-01 09:47:00.000000000,9.783333333333333,60.0
2024-03-01 09:48:00.000000000,9.8,60.0
2024-03-01 09:49:00.000000000,9.816666666666666,60.0
2024-03-01 09:50:00.000000000,9.833333333333334,60.0
2024-03-01 09:52:00.000000000,9.866666666666667,120.0
2024-03-01 09:53:00.000000000,9.883333333333333,60.0
2024-03-01 09:55:00.000000000,9.916666666666666,120.0
2024-03-01 09:57:00.000000000,9.95,120.0
2024-03-01 09:58:00.000000000,9.966666666666667,60.0
2024-03-01 09:59:00.000000000,9.983333333333333,60.0
2024-03-01 10:00:00.000000000,10.0,60.0
2024-03-01 10:01:00.000000000,10.016666666666667,60.0
2024-03-01 10:02:00.000000000,10.033333333333333,60.0
2024-03-01 10:03:00.000000000,10.05,60.0
2024-03-01 10:04:00.000000000,10.066666666666666,60.0
2024-03-01 10:05:00.000000000,10.083333333333334,60.0
2024-03-01 10:06:00.000000000,10.1,60.0
2024-03-01 10:07:00.000000000,10.116666666666667,60.0
2024-03-01 10:08:00.000000000,10.133333333333333,60.0
2024-03-01 10:10:00.000000000,10.166666666666666,120.0
2024-03-01 10:13:00.000000000,10.216666666666667,180.0
2024-03-01 10:16:00.000000000,10.266666666666667,180.0
2024-03-01 10:17:00.000000000,10.283333333333333,60.0
2024-03-01 10:20:00.000000000,10.333333333333334,180.0
2024-03-01 10:21:00.000000000,10.35,60.0
2024-03-01 10:22:00.000000000,10.366666666666667,60.0
2024-03-01 10:23:00.000000000,10.383333333333333,60.0
2024-03-01 10:25:00.000000000,10.416666666666666,120.0
2024-03-01 10:26:00.000000000,10.433333333333334,60.0
2024-03-01 10:28:00.000000000,10.466666666666667,120.0
2024-03-01 10:29:00.000000000,10.483333333333333,60.0
2024-03-01 10:32:00.000000000,10.533333333333333,180.0
2024-03-01 10:33:00.000000000,10.55,60.0
2024-03-01 10:34:00.000000000,10.566666666666666,60.0
2024-03-01 10:35:00.000000000,10.583333333333334,60.0
2024-03-01 10:36:00.000000000,10.6,60.0
2024-03-01 10:37:00.000000000,10.616666666666667,60.0
2024-03-01 10:38:00.000000000,10.633333333333333,60.0
2024-03-01 10:39:00.000000000,10.65,60.0
2024-03-01 10:40:00.000000000,10.666666666666666,60.0
2024-03-01 10:41:00.000000000,10.683333333333334,60.0
2024-03-01 10:42:00.000000000,10.7,60.0
2024-03-01 10:43:00.000000000,10.716666666666667,60.0
2024-03-01 10:44:00.000000000,10.733333333333333,60.0
2024-03-01 10:49:00.000000000,10.816666666666666,300.0
2024-03-01 10:50:00.000000000,10.833333333333334,60.0
2024-03-01 10:51:00.000000000,10.85,60.0
2024-03-01 10:54:00.000000000,10.9,180.0
2024-03-01 10:55:00.000000000,10.916666666666666,60.0
2024-03-01 10:56:00.000000000,10.933333333333334,60.0
2024-03-01 10:57:00.000000000,10.95,60.0
2024-03-01 11:00:00.000000000,11.0,180.0
2024-03-01 11:03:00.000000000,11.05,180.0
2024-03-01 11:04:00.000000000,11.066666666666666,60.0
2024-03-01 11:05:00.000000000,11.083333333333334,60.0
2024-03-01 11:06:00.000000000,11.1,60.0
2024-03-01 11:07:00.000000000,11.116666666666667,60.0
2024-03-01 11:08:00.000000000,11.133333333333333,60.0
2024-03-01 11:09:00.000000000,11.15,60.0
2024-03-01 11:10:00.000000000,11.166666666666666,60.0
2024-03-01 11:12:00.000000000,11.2,120.0
2024-03-01 11:14:00.000000000,11.233333333333333,120.0
2024-03-01 11:16:00.000000000,11.266666666666667,120.0
2024-03-01 11:17:00.000000000,11.283333333333333,60.0
2024-03-01 11:21:00.000000000,11.35,240.0
2024-03-01 11:22:00.000000000,11.366666666666667,60.0
2024-03-01 11:27:00.000000000,11.45,300.0
2024-03-01 11:29:00.000000000,11.483333333333333,120.0
2024-03-01 11:30:00.000000000,11.5,60.0
2024-03-01 11:31:00.000000000,11.516666666666667,60.0
2024-03-01 11:33:00.000000000,11.55,120.0
2024-03-01 11:34:00.000000000,11.566666666666666,60.0
2024-03-01 11:36:00.000000000,11.6,120.0
2024-03-01 11:38:00.000000000,11.633333333333333,120.0
2024-03-01 11:41:00.000000000,11.683333333333334,180.0
2024-03-01 11:42:00.000000000,11.7,60.0
2024-03-01 11:43:00.000000000,11.716666666666667,60.0
2024-03-01 11:44:00.000000000,11.733333333333333,60.0
2024-03-01 11:46:00.000000000,11.766666666666667,120.0
2024-03-01 11:48:00.000000000,11.8,120.0
2024-03-01 11:53:00.000000000,11.883333333333333,300.0
2024-03-01 11:54:00.000000000,11.9,60.0
2024-03-01 11:58:00.000000000,11.966666666666667,240.0
2024-03-01 12:01:00.000000000,12.016666666666667,180.0
2024-03-01 12:02:00.000000000,12.033333333333333,60.0
2024-03-01 12:06:00.000000000,12.1,240.0
2024-03-01 12:08:00.000000000,12.133333333333333,120.0
2024-03-01 12:09:00.000000000,12.15,60.0
2024-03-01 12:10:00.000000000,12.166666666666666,60.0
2024-03-01 12:14:00.000000000,12.233333333333333,240.0
2024-03-01 12:21:00.000000000,12.35,420.0
2024-03-01 12:24:00.000000000,12.4,180.0
2024-03-01 12:30:00.000000000,12.5,360.0
2024-03-01 12:33:00.000000000,12.55,180.0
2024-03-01 12:34:00.000000000,12.566666666666666,60.0
2024-03-01 12:40:00.000000000,12.666666666666666,360.0
2024-03-01 12:41:00.000000000,12.683333333333334,60.0
2024-03-01 12:42:00.000000000,12.7,60.0
2024-03-01 12:44:00.000000000,12.733333333333333,120.0
2024-03-01 12:50:00.000000000,12.833333333333334,360.0
2024-03-01 12:52:00.000000000,12.866666666666667,120.0
2024-03-01 12:55:00.000000000,12.916666666666666,180.0
2024-03-01 12:56:00.000000000,12.933333333333334,60.0
2024-03-01 13:02:00.000000000,13.033333333333333,360.0
2024-03-01 13:04:00.000000000,13.066666666666666,120.0
2024-03-01 13:10:00.000000000,13.166666666666666,360.0
2024-03-01 13:14:00.000000000,13.233333333333333,240.0
2024-03-01 13:21:00.000000000,13.35,420.0
2024-03-01 13:29:00.000000000,13.483333333333333,480.0
2024-03-01 13:32:00.000000000,13.533333333333333,180.0
2024-03-01 13:38:00.000000000,13.633333333333333,360.0
2024-03-01 13:41:00.000000000,13.683333333333334,180.0
2024-03-01 13:52:00.000000000,13.866666666666667,660.0
2024-03-01 13:53:00.000000000,13.883333333333333,60.0
2024-03-01 14:00:00.000000000,14.0,420.0
2024-03-01 14:02:00.000000000,14.033333333333333,120.0
2024-03-01 14:04:00.000000000,14.066666666666666,120.0
2024-03-01 14:06:00.000000000,14.1,120.0
2024-03-01 14:10:00.000000000,14.166666666666666,240.0
2024-03-01 14:16:00.000000000,14.266666666666667,360.0
2024-03-01 14:19:00.000000000,14.316666666666666,180.0
2024-03-01 14:26:00.000000000,14.433333333333334,420.0
2024-03-01 14:34:00.000000000,14.566666666666666,480.0
2024-03-01 14:35:00.000000000,14.583333333333334,60.0
2024-03-01 14:38:00.000000000,14.633333333333333,180.0
2024-03-01 14:42:00.000000000,14.7,240.0
2024-03-01 14:43:00.000000000,14.716666666666667,60.0
2024-03-01 14:47:59.999999999,14.783333333333333,299.999999999
2024-03-01 14:58:00.000000000,14.966666666666667,600.000000001
2024-03-01 14:59:00.000000000,14.983333333333333,60.0
2024-03-01 15:01:00.000000000,15.016666666666667,120.0
2024-03-01 15:19:00.000000000,15.316666666666666,1080.0
2024-03-01 15:25:00.000000000,15.416666666666666,360.0
2024-03-01 15:30:00.000000000,15.5,300.0
2024-03-01 15:34:00.000000000,15.566666666666666,240.0
2024-03-01 15:36:00.000000000,15.6,120.0
2024-03-01 15:38:00.000000000,15.633333333333333,120.0
2024-03-01 15:44:00.000000000,15.733333333333333,360.0
2024-03-01 15:45:00.000000000,15.75,60.0
2024-03-01 15:46:00.000000000,15.766666666666667,60.0
2024-03-01 15:52:00.000000000,15.866666666666667,360.0
2024-03-01 15:57:00.000000000,15.95,300.0
2024-03-01 15:58:00.000000000,15.966666666666667,60.0
2024-03-01 16:00:00.000000000,16.0,120.0
2024-03-01 16:01:59.999999999,16.016666666666666,119.999999999
2024-03-01 16:12:59.999999999,16.2,660.0
2024-03-01 16:14:00.000000000,16.233333333333334,60.000000001
2024-03-01 16:15:00.000000000,16.25,60.0
2024-03-01 16:16:59.999999999,16.266666666666666,119.999999999
2024-03-01 16:22:00.000000000,16.366666666666667,300.000000001
2024-03-01 16:23:00.000000000,16.383333333333333,60.0
2024-03-01 16:27:59.999999999,16.45,299.999999999
2024-03-01 16:31:59.999999999,16.516666666666666,240.0
2024-03-01 16:34:59.999999999,16.566666666666666,180.0
2024-03-01 16:37:00.000000000,16.616666666666667,120.000000001
2024-03-01 16:40:00.000000000,16.666666666666668,180.0
2024-03-01 16:48:00.000000000,16.8,480.0
2024-03-01 16:49:59.999999999,16.816666666666666,119.999999999
2024-03-01 16:53:00.000000000,16.883333333333333,180.000000001
2024-03-01 16:56:00.000000000,16.933333333333334,180.0
2024-03-01 16:59:00.000000000,16.983333333333334,180.0
2024-03-01 17:01:00.000000000,17.016666666666666,120.0
2024-03-01 17:08:00.000000000,17.133333333333333,420.0
2024-03-01 17:10:00.000000000,17.166666666666668,120.0
2024-03-01 17:12:00.000000000,17.2,120.0
2024-03-01 17:12:59.999999999,17.2,59.999999999
2024-03-01 17:14:00.000000000,17.233333333333334,60.000000001
2024-03-01 17:16:00.000000000,17.266666666666666,120.0
2024-03-01 17:18:00.000000000,17.3,120.0
2024-03-01 17:19:00.000000000,17.316666666666666,60.0
2024-03-01 17:22:00.000000000,17.366666666666667,180.0
2024-03-01 17:26:00.000000000,17.433333333333334,240.0
2024-03-01 17:27:00.000000000,17.45,60.0
2024-03-01 17:29:00.000000000,17.483333333333334,120.0
2024-03-01 17:31:00.000000000,17.516666666666666,120.0
2024-03-01 17:34:59.999999999,17.566666666666666,239.999999999
2024-03-01 17:37:00.000000000,17.616666666666667,120.000000001
2024-03-01 17:38:00.000000000,17.633333333333333,60.0
2024-03-01 17:42:59.999999999,17.7,299.999999999
2024-03-01 17:44:00.000000000,17.733333333333334,60.000000001
2024-03-01 17:46:00.000000000,17.766666666666666,120.0
2024-03-01 17:46:59.999999999,17.766666666666666,59.999999999
2024-03-01 17:48:00.000000000,17.8,60.000000001
2024-03-01 17:49:00.000000000,17.816666666666666,60.0
2024-03-01 17:49:59.999999999,17.816666666666666,59.999999999
2024-03-01 17:51:00.000000000,17.85,60.000000001
2024-03-01 17:52:00.000000000,17.866666666666667,60.0
2024-03-01 17:53:00.000000000,17.883333333333333,60.0
2024-03-01 17:55:00.000000000,17.916666666666668,120.0
2024-03-01 17:56:00.000000000,17.933333333333334,60.0
2024-03-01 17:57:59.999999999,17.95,119.999999999
2024-03-01 18:01:00.000000000,18.016666666666666,180.000000001
2024-03-01 18:01:59.999999999,18.016666666666666,59.999999999
2024-03-01 18:04:59.999999999,18.066666666666666,180.0
2024-03-01 18:06:00.000000000,18.1,60.000000001
2024-03-01 18:07:00.000000000,18.116666666666667,60.0
2024-03-01 18:08:59.999999999,18.133333333333333,119.999999999
2024-03-01 18:11:00.000000000,18.183333333333334,120.000000001
2024-03-01 18:12:00.000000000,18.2,60.0
2024-03-01 18:13:00.000000000,18.216666666666665,60.0
2024-03-01 18:14:00.000000000,18.233333333333334,60.0
2024-03-01 18:15:00.000000000,18.25,60.0
2024-03-01 18:16:00.000000000,18.266666666666666,60.0
2024-03-01 18:17:00.000000000,18.283333333333335,60.0
2024-03-01 18:19:00.000000000,18.316666666666666,120.0
2024-03-01 18:20:00.000000000,18.333333333333332,60.0
2024-03-01 18:25:00.000000000,18.416666666666668,300.0
2024-03-01 18:26:00.000000000,18.433333333333334,60.0
2024-03-01 18:28:00.000000000,18.466666666666665,120.0
2024-03-01 18:29:00.000000000,18.483333333333334,60.0
2024-03-01 18:31:00.000000000,18.516666666666666,120.0
2024-03-01 18:32:00.000000000,18.533333333333335,60.0
2024-03-01 18:33:00.000000000,18.55,60.0
2024-03-01 18:34:00.000000000,18.566666666666666,60.0
2024-03-01 18:35:00.000000000,18.583333333333332,60.0
2024-03-01 18:36:00.000000000,18.6,60.0
2024-03-01 18:38:00.000000000,18.633333333333333,120.0
2024-03-01 18:39:00.000000000,18.65,60.0
2024-03-01 18:44:00.000000000,18.733333333333334,300.0
2024-03-01 18:45:00.000000000,18.75,60.0
2024-03-01 18:46:00.000000000,18.766666666666666,60.0
2024-03-01 18:47:00.000000000,18.783333333333335,60.0
2024-03-01 18:48:00.000000000,18.8,60.0
2024-03-01 18:49:00.000000000,18.816666666666666,60.0
2024-03-01 18:50:00.000000000,18.833333333333332,60.0
2024-03-01 18:51:00.000000000,18.85,60.0
2024-03-01 18:52:00.000000000,18.866666666666667,60.0
2024-03-01 18:53:00.000000000,18.883333333333333,60.0
2024-03-01 18:54:00.000000000,18.9,60.0
2024-03-01 18:55:00.000000000,18.916666666666668,60.0
2024-03-01 18:57:00.000000000,18.95,120.0
2024-03-01 18:58:00.000000000,18.966666666666665,60.0
2024-03-01 18:59:00.000000000,18.983333333333334,60.0
2024-03-01 19:01:00.000000000,19.016666666666666,120.0
2024-03-01 19:02:00.000000000,19.033333333333335,60.0
2024-03-01 19:03:00.000000000,19.05,60.0
2024-03-01 19:04:00.000000000,19.066666666666666,60.0
2024-03-01 19:07:00.000000000,19.116666666666667,180.0
2024-03-01 19:10:00.000000000,19.166666666666668,180.0
2024-03-01 19:12:00.000000000,19.2,120.0
2024-03-01 19:13:00.000000000,19.216666666666665,60.0
2024-03-01 19:14:00.000000000,19.233333333333334,60.0
2024-03-01 19:16:00.000000000,19.266666666666666,120.0
2024-03-01 19:19:00.000000000,19.316666666666666,180.0
2024-03-01 19:21:00.000000000,19.35,120.0
2024-03-01 19:22:00.000000000,19.366666666666667,60.0
2024-03-01 19:24:00.000000000,19.4,120.0
2024-03-01 19:27:00.000000000,19.45,180.0
2024-03-01 19:28:00.000000000,19.466666666666665,60.0
2024-03-01 19:29:00.000000000,19.483333333333334,60.0
2024-03-01 19:30:00.000000000,19.5,60.0
2024-03-01 19:32:00.000000000,19.533333333333335,120.0
2024-03-01 19:33:00.000000000,19.55,60.0
2024-03-01 19:34:00.000000000,19.566666666666666,60.0
2024-03-01 19:35:00.000000000,19.583333333333332,60.0
2024-03-01 19:37:00.000000000,19.616666666666667,120.0
2024-03-01 19:39:00.000000000,19.65,120.0
2024-03-01 19:41:00.000000000,19.683333333333334,120.0
2024-03-01 19:42:00.000000000,19.7,60.0
2024-03-01 19:44:00.000000000,19.733333333333334,120.0
2024-03-01 19:47:00.000000000,19.783333333333335,180.0
2024-03-01 19:48:00.000000000,19.8,60.0
2024-03-01 19:50:00.000000000,19.833333333333332,120.0
2024-03-01 19:51:00.000000000,19.85,60.0
2024-03-01 19:52:00.000000000,19.866666666666667,60.0
2024-03-01 19:53:00.000000000,19.883333333333333,60.0
2024-03-01 19:54:00.000000000,19.9,60.0
2024-03-01 19:59:00.000000000,19.983333333333334,300.0
2024-03-01 20:01:00.000000000,20.016666666666666,120.0
2024-03-01 20:02:00.000000000,20.033333333333335,60.0
2024-03-01 20:03:00.000000000,20.05,60.0
2024-03-01 20:04:00.000000000,20.066666666666666,60.0
2024-03-01 20:07:00.000000000,20.116666666666667,180.0
2024-03-01 20:08:00.000000000,20.133333333333333,60.0
2024-03-01 20:10:00.000000000,20.166666666666668,120.0
2024-03-01 20:11:00.000000000,20.183333333333334,60.0
2024-03-01 20:12:00.000000000,20.2,60.0
2024-03-01 20:15:00.000000000,20.25,180.0
2024-03-01 20:16:00.000000000,20.266666666666666,60.0
2024-03-01 20:19:00.000000000,20.316666666666666,180.0
2024-03-01 20:21:00.000000000,20.35,120.0
2024-03-01 20:22:00.000000000,20.366666666666667,60.0
2024-03-01 20:24:00.000000000,20.4,120.0
2024-03-01 20:26:00.000000000,20.433333333333334,120.0
2024-03-01 20:27:00.000000000,20.45,60.0
2024-03-01 20:29:00.000000000,20.483333333333334,120.0
2024-03-01 20:31:00.000000000,20.516666666666666,120.0
2024-03-01 20:32:00.000000000,20.533333333333335,60.0
2024-03-01 20:33:00.000000000,20.55,60.0
2024-03-01 20:35:00.000000000,20.583333333333332,120.0
2024-03-01 20:37:00.000000000,20.616666666666667,120.0
2024-03-01 20:39:00.000000000,20.65,120.0
2024-03-01 20:46:00.000000000,20.766666666666666,420.0
2024-03-01 20:47:00.000000000,20.783333333333335,60.0
2024-03-01 20:52:00.000000000,20.866666666666667,300.0
2024-03-01 20:53:00.000000000,20.883333333333333,60.0
2024-03-01 20:55:00.000000000,20.916666666666668,120.0
2024-03-01 20:56:00.000000000,20.933333333333334,60.0
2024-03-01 20:58:00.000000000,20.966666666666665,120.0
2024-03-01 21:00:00.000000000,21.0,120.0
2024-03-01 21:02:00.000000000,21.033333333333335,120.0
2024-03-01 21:04:00.000000000,21.066666666666666,120.0
2024-03-01 21:05:00.000000000,21.083333333333332,60.0
2024-03-01 21:06:00.000000000,21.1,60.0
2024-03-01 21:09:00.000000000,21.15,180.0
2024-03-01 21:13:00.000000000,21.216666666666665,240.0
2024-03-01 21:15:00.000000000,21.25,120.0
2024-03-01 21:16:00.000000000,21.266666666666666,60.0
2024-03-01 21:18:00.000000000,21.3,120.0
2024-03-01 21:23:00.000000000,21.383333333333333,300.0
2024-03-01 21:24:00.000000000,21.4,60.0
2024-03-01 21:26:00.000000000,21.433333333333334,120.0
2024-03-01 21:28:00.000000000,21.466666666666665,120.0
2024-03-01 21:29:00.000000000,21.483333333333334,60.0
2024-03-01 21:31:00.000000000,21.516666666666666,120.0
2024-03-01 21:35:00.000000000,21.583333333333332,240.0
2024-03-01 21:36:00.000000000,21.6,60.0
2024-03-01 21:37:00.000000000,21.616666666666667,60.0
2024-03-01 21:40:00.000000000,21.666666666666668,180.0
2024-03-01 21:42:00.000000000,21.7,120.0
2024-03-01 21:50:00.000000000,21.833333333333332,480.0
2024-03-01 21:58:00.000000000,21.966666666666665,480.0
2024-03-01 21:59:00.000000000,21.983333333333334,60.0
2024-03-01 22:01:00.000000000,22.016666666666666,120.0
2024-03-01 22:03:00.000000000,22.05,120.0
2024-03-01 22:06:00.000000000,22.1,180.0
2024-03-01 22:18:00.000000000,22.3,720.0
2024-03-01 22:19:00.000000000,22.316666666666666,60.0
2024-03-01 22:29:00.000000000,22.483333333333334,600.0
2024-03-01 22:45:00.000000000,22.75,960.0
2024-03-01 23:11:00.000000000,23.183333333333334,1560.0
2024-03-01 23:22:00.000000000,23.366666666666667,660.0
2024-03-01 23:33:00.000000000,23.55,660.0
2024-03-01 23:36:00.000000000,23.6,180.0
2024-03-01 23:42:00.000000000,23.7,360.0
2024-03-01 23:46:00.000000000,23.766666666666666,240.0
2024-03-01 23:55:00.000000000,23.916666666666668,540.0
